 EPOCH1D v4.17.16   v4.17.16-0-g3088d845-clean 1666073190.297          

 Loaded 75000 particles of species "Electron"
Wrote normal  dump number    0 at time  0.211257260292E-17 and iteration      0
Wrote normal  dump number    1 at time  0.422514520584E-16 and iteration     10
Wrote normal  dump number    2 at time  0.802777589110E-16 and iteration     19
Wrote normal  dump number    3 at time  0.122529210969E-15 and iteration     29
Wrote normal  dump number    4 at time  0.160555517822E-15 and iteration     38
Wrote normal  dump number    5 at time  0.202806969880E-15 and iteration     48
Wrote normal  dump number    6 at time  0.240833276733E-15 and iteration     57
Wrote normal  dump number    7 at time  0.283084728791E-15 and iteration     67
Wrote normal  dump number    8 at time  0.321111035644E-15 and iteration     76
Wrote normal  dump number    9 at time  0.363362487703E-15 and iteration     86
Wrote normal  dump number   10 at time  0.401388794555E-15 and iteration     95
Wrote normal  dump number   11 at time  0.443640246614E-15 and iteration    105
Wrote normal  dump number   12 at time  0.481666553466E-15 and iteration    114
Wrote normal  dump number   13 at time  0.523918005525E-15 and iteration    124
Wrote normal  dump number   14 at time  0.561944312377E-15 and iteration    133
Wrote normal  dump number   15 at time  0.604195764436E-15 and iteration    143
Wrote normal  dump number   16 at time  0.642222071288E-15 and iteration    152
Wrote normal  dump number   17 at time  0.680248378141E-15 and iteration    161
Wrote normal  dump number   18 at time  0.722499830199E-15 and iteration    171
Wrote normal  dump number   19 at time  0.760526137052E-15 and iteration    180
Wrote normal  dump number   20 at time  0.802777589110E-15 and iteration    190
Wrote normal  dump number   21 at time  0.840803895963E-15 and iteration    199
Wrote normal  dump number   22 at time  0.883055348021E-15 and iteration    209
Wrote normal  dump number   23 at time  0.921081654874E-15 and iteration    218
Wrote normal  dump number   24 at time  0.963333106932E-15 and iteration    228
Wrote normal  dump number   25 at time  0.100135941378E-14 and iteration    237
Wrote normal  dump number   26 at time  0.104361086584E-14 and iteration    247
Wrote normal  dump number   27 at time  0.108163717270E-14 and iteration    256
Wrote normal  dump number   28 at time  0.112388862475E-14 and iteration    266
Wrote normal  dump number   29 at time  0.116191493161E-14 and iteration    275
Wrote normal  dump number   30 at time  0.120416638367E-14 and iteration    285
Wrote normal  dump number   31 at time  0.124219269052E-14 and iteration    294
Wrote normal  dump number   32 at time  0.128021899737E-14 and iteration    303
Wrote normal  dump number   33 at time  0.132247044943E-14 and iteration    313
Wrote normal  dump number   34 at time  0.136049675628E-14 and iteration    322
Wrote normal  dump number   35 at time  0.140274820834E-14 and iteration    332
Wrote normal  dump number   36 at time  0.144077451519E-14 and iteration    341
Wrote normal  dump number   37 at time  0.148302596725E-14 and iteration    351
Wrote normal  dump number   38 at time  0.152105227410E-14 and iteration    360
Wrote normal  dump number   39 at time  0.156330372616E-14 and iteration    370
Wrote normal  dump number   40 at time  0.160133003301E-14 and iteration    379
Wrote normal  dump number   41 at time  0.164358148507E-14 and iteration    389
Wrote normal  dump number   42 at time  0.168160779193E-14 and iteration    398
Wrote normal  dump number   43 at time  0.172385924398E-14 and iteration    408
Wrote normal  dump number   44 at time  0.176188555084E-14 and iteration    417
Wrote normal  dump number   45 at time  0.180413700290E-14 and iteration    427
Wrote normal  dump number   46 at time  0.184216330975E-14 and iteration    436
Wrote normal  dump number   47 at time  0.188018961660E-14 and iteration    445
Wrote normal  dump number   48 at time  0.192244106866E-14 and iteration    455
Wrote normal  dump number   49 at time  0.196046737551E-14 and iteration    464
Wrote normal  dump number   50 at time  0.200271882757E-14 and iteration    474
Wrote normal  dump number   51 at time  0.204074513442E-14 and iteration    483
Wrote normal  dump number   52 at time  0.208299658648E-14 and iteration    493
Wrote normal  dump number   53 at time  0.212102289333E-14 and iteration    502
Wrote normal  dump number   54 at time  0.216327434539E-14 and iteration    512
Wrote normal  dump number   55 at time  0.220130065224E-14 and iteration    521
Wrote normal  dump number   56 at time  0.224355210430E-14 and iteration    531
Wrote normal  dump number   57 at time  0.228157841116E-14 and iteration    540
Wrote normal  dump number   58 at time  0.232382986321E-14 and iteration    550
Wrote normal  dump number   59 at time  0.236185617007E-14 and iteration    559
Wrote normal  dump number   60 at time  0.240410762212E-14 and iteration    569
Wrote normal  dump number   61 at time  0.244213392898E-14 and iteration    578
Wrote normal  dump number   62 at time  0.248016023583E-14 and iteration    587
Wrote normal  dump number   63 at time  0.252241168789E-14 and iteration    597
Wrote normal  dump number   64 at time  0.256043799474E-14 and iteration    606
Wrote normal  dump number   65 at time  0.260268944680E-14 and iteration    616
Wrote normal  dump number   66 at time  0.264071575365E-14 and iteration    625
Wrote normal  dump number   67 at time  0.268296720571E-14 and iteration    635
Wrote normal  dump number   68 at time  0.272099351256E-14 and iteration    644
Wrote normal  dump number   69 at time  0.276324496462E-14 and iteration    654
Wrote normal  dump number   70 at time  0.280127127147E-14 and iteration    663
Wrote normal  dump number   71 at time  0.284352272353E-14 and iteration    673
Wrote normal  dump number   72 at time  0.288154903039E-14 and iteration    682
Wrote normal  dump number   73 at time  0.292380048244E-14 and iteration    692
