 EPOCH1D v4.17.16   v4.17.16-0-g3088d845-clean 1665468434.794          

 Loaded 5000 particles of species "Electron"
Wrote normal  dump number    0 at time  0.158442945219E-15 and iteration      0
Wrote normal  dump number    1 at time  0.633771780876E-15 and iteration      2
Wrote normal  dump number    2 at time  0.126754356175E-14 and iteration      4
Wrote normal  dump number    3 at time  0.158442945219E-14 and iteration      5
Wrote normal  dump number    4 at time  0.221820123307E-14 and iteration      7
Wrote normal  dump number    5 at time  0.253508712351E-14 and iteration      8
Wrote normal  dump number    6 at time  0.316885890438E-14 and iteration     10
Wrote normal  dump number    7 at time  0.380263068526E-14 and iteration     12
Wrote normal  dump number    8 at time  0.411951657570E-14 and iteration     13
Wrote normal  dump number    9 at time  0.475328835657E-14 and iteration     15
Wrote normal  dump number   10 at time  0.507017424701E-14 and iteration     16
Wrote normal  dump number   11 at time  0.570394602789E-14 and iteration     18
Wrote normal  dump number   12 at time  0.602083191833E-14 and iteration     19
Wrote normal  dump number   13 at time  0.665460369920E-14 and iteration     21
Wrote normal  dump number   14 at time  0.728837548008E-14 and iteration     23
Wrote normal  dump number   15 at time  0.760526137052E-14 and iteration     24
Wrote normal  dump number   16 at time  0.823903315139E-14 and iteration     26
Wrote normal  dump number   17 at time  0.855591904183E-14 and iteration     27
Wrote normal  dump number   18 at time  0.918969082271E-14 and iteration     29
Wrote normal  dump number   19 at time  0.950657671315E-14 and iteration     30
Wrote normal  dump number   20 at time  0.101403484940E-13 and iteration     32
Wrote normal  dump number   21 at time  0.107741202749E-13 and iteration     34
Wrote normal  dump number   22 at time  0.110910061653E-13 and iteration     35
Wrote normal  dump number   23 at time  0.117247779462E-13 and iteration     37
Wrote normal  dump number   24 at time  0.120416638367E-13 and iteration     38
Wrote normal  dump number   25 at time  0.126754356175E-13 and iteration     40
Wrote normal  dump number   26 at time  0.133092073984E-13 and iteration     42
Wrote normal  dump number   27 at time  0.136260932888E-13 and iteration     43
Wrote normal  dump number   28 at time  0.142598650697E-13 and iteration     45
Wrote normal  dump number   29 at time  0.145767509602E-13 and iteration     46
Wrote normal  dump number   30 at time  0.152105227410E-13 and iteration     48
Wrote normal  dump number   31 at time  0.155274086315E-13 and iteration     49
Wrote normal  dump number   32 at time  0.161611804124E-13 and iteration     51
