 EPOCH1D v4.17.16   v4.17.16-0-g3088d845-clean 1673707733.994          

 Loaded 100000 particles of species "Electron"
Wrote normal  dump number    0 at time  0.158442945219E-17 and iteration      0
Wrote normal  dump number    1 at time  0.411951657570E-16 and iteration     13
Wrote normal  dump number    2 at time  0.823903315139E-16 and iteration     26
Wrote normal  dump number    3 at time  0.120416638367E-15 and iteration     38
Wrote normal  dump number    4 at time  0.161611804124E-15 and iteration     51
Wrote normal  dump number    5 at time  0.202806969880E-15 and iteration     64
Wrote normal  dump number    6 at time  0.240833276733E-15 and iteration     76
Wrote normal  dump number    7 at time  0.282028442490E-15 and iteration     89
Wrote normal  dump number    8 at time  0.320054749343E-15 and iteration    101
Wrote normal  dump number    9 at time  0.361249915100E-15 and iteration    114
Wrote normal  dump number   10 at time  0.402445080857E-15 and iteration    127
Wrote normal  dump number   11 at time  0.440471387709E-15 and iteration    139
Wrote normal  dump number   12 at time  0.481666553466E-15 and iteration    152
Wrote normal  dump number   13 at time  0.522861719223E-15 and iteration    165
Wrote normal  dump number   14 at time  0.560888026076E-15 and iteration    177
Wrote normal  dump number   15 at time  0.602083191833E-15 and iteration    190
Wrote normal  dump number   16 at time  0.640109498685E-15 and iteration    202
Wrote normal  dump number   17 at time  0.681304664442E-15 and iteration    215
Wrote normal  dump number   18 at time  0.722499830199E-15 and iteration    228
Wrote normal  dump number   19 at time  0.760526137052E-15 and iteration    240
Wrote normal  dump number   20 at time  0.801721302809E-15 and iteration    253
Wrote normal  dump number   21 at time  0.842916468566E-15 and iteration    266
Wrote normal  dump number   22 at time  0.880942775418E-15 and iteration    278
Wrote normal  dump number   23 at time  0.922137941175E-15 and iteration    291
Wrote normal  dump number   24 at time  0.960164248028E-15 and iteration    303
Wrote normal  dump number   25 at time  0.100135941378E-14 and iteration    316
Wrote normal  dump number   26 at time  0.104255457954E-14 and iteration    329
Wrote normal  dump number   27 at time  0.108058088639E-14 and iteration    341
Wrote normal  dump number   28 at time  0.112177605215E-14 and iteration    354
Wrote normal  dump number   29 at time  0.116297121791E-14 and iteration    367
Wrote normal  dump number   30 at time  0.120099752476E-14 and iteration    379
Wrote normal  dump number   31 at time  0.124219269052E-14 and iteration    392
Wrote normal  dump number   32 at time  0.128021899737E-14 and iteration    404
Wrote normal  dump number   33 at time  0.132141416313E-14 and iteration    417
Wrote normal  dump number   34 at time  0.136260932888E-14 and iteration    430
Wrote normal  dump number   35 at time  0.140063563574E-14 and iteration    442
Wrote normal  dump number   36 at time  0.144183080149E-14 and iteration    455
Wrote normal  dump number   37 at time  0.148302596725E-14 and iteration    468
Wrote normal  dump number   38 at time  0.152105227410E-14 and iteration    480
Wrote normal  dump number   39 at time  0.156224743986E-14 and iteration    493
Wrote normal  dump number   40 at time  0.160027374671E-14 and iteration    505
Wrote normal  dump number   41 at time  0.164146891247E-14 and iteration    518
Wrote normal  dump number   42 at time  0.168266407823E-14 and iteration    531
Wrote normal  dump number   43 at time  0.172069038508E-14 and iteration    543
Wrote normal  dump number   44 at time  0.176188555084E-14 and iteration    556
Wrote normal  dump number   45 at time  0.180308071659E-14 and iteration    569
Wrote normal  dump number   46 at time  0.184110702345E-14 and iteration    581
Wrote normal  dump number   47 at time  0.188230218920E-14 and iteration    594
Wrote normal  dump number   48 at time  0.192032849606E-14 and iteration    606
Wrote normal  dump number   49 at time  0.196152366181E-14 and iteration    619
Wrote normal  dump number   50 at time  0.200271882757E-14 and iteration    632
Wrote normal  dump number   51 at time  0.204074513442E-14 and iteration    644
Wrote normal  dump number   52 at time  0.208194030018E-14 and iteration    657
Wrote normal  dump number   53 at time  0.212313546594E-14 and iteration    670
Wrote normal  dump number   54 at time  0.216116177279E-14 and iteration    682
