 EPOCH1D v4.17.16   v4.17.16-0-g3088d845-clean 1666014962.167          

 Loaded 150000 particles of species "Electron"
Wrote normal  dump number    0 at time  0.105628630146E-17 and iteration      0
Wrote normal  dump number    1 at time  0.802777589110E-16 and iteration     38
Wrote normal  dump number    2 at time  0.160555517822E-15 and iteration     76
Wrote normal  dump number    3 at time  0.240833276733E-15 and iteration    114
Wrote normal  dump number    4 at time  0.321111035644E-15 and iteration    152
Wrote normal  dump number    5 at time  0.401388794555E-15 and iteration    190
Wrote normal  dump number    6 at time  0.481666553466E-15 and iteration    228
Wrote normal  dump number    7 at time  0.561944312377E-15 and iteration    266
Wrote normal  dump number    8 at time  0.640109498685E-15 and iteration    303
Wrote normal  dump number    9 at time  0.720387257596E-15 and iteration    341
Wrote normal  dump number   10 at time  0.800665016507E-15 and iteration    379
Wrote normal  dump number   11 at time  0.880942775418E-15 and iteration    417
Wrote normal  dump number   12 at time  0.961220534329E-15 and iteration    455
Wrote normal  dump number   13 at time  0.104149829324E-14 and iteration    493
Wrote normal  dump number   14 at time  0.112177605215E-14 and iteration    531
Wrote normal  dump number   15 at time  0.120205381106E-14 and iteration    569
Wrote normal  dump number   16 at time  0.128021899737E-14 and iteration    606
Wrote normal  dump number   17 at time  0.136049675628E-14 and iteration    644
Wrote normal  dump number   18 at time  0.144077451519E-14 and iteration    682
Wrote normal  dump number   19 at time  0.152105227410E-14 and iteration    720
Wrote normal  dump number   20 at time  0.160133003301E-14 and iteration    758
Wrote normal  dump number   21 at time  0.168160779193E-14 and iteration    796
Wrote normal  dump number   22 at time  0.176188555084E-14 and iteration    834
Wrote normal  dump number   23 at time  0.184005073714E-14 and iteration    871
Wrote normal  dump number   24 at time  0.192032849606E-14 and iteration    909
Wrote normal  dump number   25 at time  0.200060625497E-14 and iteration    947
Wrote normal  dump number   26 at time  0.208088401388E-14 and iteration    985
Wrote normal  dump number   27 at time  0.216116177279E-14 and iteration   1023
Wrote normal  dump number   28 at time  0.224143953170E-14 and iteration   1061
Wrote normal  dump number   29 at time  0.232171729061E-14 and iteration   1099
Wrote normal  dump number   30 at time  0.240199504952E-14 and iteration   1137
Wrote normal  dump number   31 at time  0.248016023583E-14 and iteration   1174
Wrote normal  dump number   32 at time  0.256043799474E-14 and iteration   1212
Wrote normal  dump number   33 at time  0.264071575365E-14 and iteration   1250
Wrote normal  dump number   34 at time  0.272099351256E-14 and iteration   1288
Wrote normal  dump number   35 at time  0.280127127147E-14 and iteration   1326
Wrote normal  dump number   36 at time  0.288154903039E-14 and iteration   1364
Wrote normal  dump number   37 at time  0.296182678930E-14 and iteration   1402
Wrote normal  dump number   38 at time  0.304210454821E-14 and iteration   1440
Wrote normal  dump number   39 at time  0.312026973452E-14 and iteration   1477
Wrote normal  dump number   40 at time  0.320054749343E-14 and iteration   1515
Wrote normal  dump number   41 at time  0.328082525234E-14 and iteration   1553
Wrote normal  dump number   42 at time  0.336110301125E-14 and iteration   1591
Wrote normal  dump number   43 at time  0.344138077016E-14 and iteration   1629
Wrote normal  dump number   44 at time  0.352165852907E-14 and iteration   1667
Wrote normal  dump number   45 at time  0.360193628798E-14 and iteration   1705
Wrote normal  dump number   46 at time  0.368010147429E-14 and iteration   1742
Wrote normal  dump number   47 at time  0.376037923320E-14 and iteration   1780
Wrote normal  dump number   48 at time  0.384065699211E-14 and iteration   1818
Wrote normal  dump number   49 at time  0.392093475102E-14 and iteration   1856
Wrote normal  dump number   50 at time  0.400121250993E-14 and iteration   1894
Wrote normal  dump number   51 at time  0.408149026884E-14 and iteration   1932
Wrote normal  dump number   52 at time  0.416176802776E-14 and iteration   1970
Wrote normal  dump number   53 at time  0.424204578667E-14 and iteration   2008
Wrote normal  dump number   54 at time  0.432021097297E-14 and iteration   2045
Wrote normal  dump number   55 at time  0.440048873189E-14 and iteration   2083
Wrote normal  dump number   56 at time  0.448076649080E-14 and iteration   2121
Wrote normal  dump number   57 at time  0.456104424971E-14 and iteration   2159
Wrote normal  dump number   58 at time  0.464132200862E-14 and iteration   2197
Wrote normal  dump number   59 at time  0.472159976753E-14 and iteration   2235
Wrote normal  dump number   60 at time  0.480187752644E-14 and iteration   2273
Wrote normal  dump number   61 at time  0.488004271275E-14 and iteration   2310
Wrote normal  dump number   62 at time  0.496032047166E-14 and iteration   2348
Wrote normal  dump number   63 at time  0.504059823057E-14 and iteration   2386
Wrote normal  dump number   64 at time  0.512087598948E-14 and iteration   2424
Wrote normal  dump number   65 at time  0.520115374839E-14 and iteration   2462
Wrote normal  dump number   66 at time  0.528143150730E-14 and iteration   2500
Wrote normal  dump number   67 at time  0.536170926622E-14 and iteration   2538
Wrote normal  dump number   68 at time  0.544198702513E-14 and iteration   2576
Wrote normal  dump number   69 at time  0.552015221143E-14 and iteration   2613
Wrote normal  dump number   70 at time  0.560042997035E-14 and iteration   2651
Wrote normal  dump number   71 at time  0.568070772926E-14 and iteration   2689
Wrote normal  dump number   72 at time  0.576098548817E-14 and iteration   2727
Wrote normal  dump number   73 at time  0.584126324708E-14 and iteration   2765
Wrote normal  dump number   74 at time  0.592154100599E-14 and iteration   2803
Wrote normal  dump number   75 at time  0.600181876490E-14 and iteration   2841
