 EPOCH1D v4.17.16   v4.17.16-0-g3088d845-clean 1664014913.646          

 Loaded 75000 particles of species "Electron"
Wrote normal  dump number    0 at time  0.422514520584E-17 and iteration      0
Wrote normal  dump number    1 at time  0.100558455899E-14 and iteration    119
Wrote normal  dump number    2 at time  0.200271882757E-14 and iteration    237
Wrote normal  dump number    3 at time  0.300830338656E-14 and iteration    356
Wrote normal  dump number    4 at time  0.400543765514E-14 and iteration    474
Wrote normal  dump number    5 at time  0.500257192372E-14 and iteration    592
Wrote normal  dump number    6 at time  0.600815648271E-14 and iteration    711
Wrote normal  dump number    7 at time  0.700529075129E-14 and iteration    829
Wrote normal  dump number    8 at time  0.800242501987E-14 and iteration    947
Wrote normal  dump number    9 at time  0.900800957886E-14 and iteration   1066
Wrote normal  dump number   10 at time  0.100051438474E-13 and iteration   1184
Wrote normal  dump number   11 at time  0.110022781160E-13 and iteration   1302
Wrote normal  dump number   12 at time  0.120078626750E-13 and iteration   1421
Wrote normal  dump number   13 at time  0.130049969436E-13 and iteration   1539
Wrote normal  dump number   14 at time  0.140021312122E-13 and iteration   1657
Wrote normal  dump number   15 at time  0.150077157712E-13 and iteration   1776
Wrote normal  dump number   16 at time  0.160048500397E-13 and iteration   1894
Wrote normal  dump number   17 at time  0.170019843083E-13 and iteration   2012
Wrote normal  dump number   18 at time  0.180075688673E-13 and iteration   2131
Wrote normal  dump number   19 at time  0.190047031359E-13 and iteration   2249
Wrote normal  dump number   20 at time  0.200018374045E-13 and iteration   2367
Wrote normal  dump number   21 at time  0.210074219635E-13 and iteration   2486
Wrote normal  dump number   22 at time  0.220045562320E-13 and iteration   2604
Wrote normal  dump number   23 at time  0.230016905006E-13 and iteration   2722
Wrote normal  dump number   24 at time  0.240072750596E-13 and iteration   2841
Wrote normal  dump number   25 at time  0.250044093282E-13 and iteration   2959
Wrote normal  dump number   26 at time  0.260015435968E-13 and iteration   3077
Wrote normal  dump number   27 at time  0.270071281558E-13 and iteration   3196
Wrote normal  dump number   28 at time  0.280042624243E-13 and iteration   3314
Wrote normal  dump number   29 at time  0.290013966929E-13 and iteration   3432
Wrote normal  dump number   30 at time  0.300069812519E-13 and iteration   3551
Wrote normal  dump number   31 at time  0.310041155205E-13 and iteration   3669
Wrote normal  dump number   32 at time  0.320012497891E-13 and iteration   3787
Wrote normal  dump number   33 at time  0.330068343481E-13 and iteration   3906
Wrote normal  dump number   34 at time  0.340039686166E-13 and iteration   4024
Wrote normal  dump number   35 at time  0.350011028852E-13 and iteration   4142
Wrote normal  dump number   36 at time  0.360066874442E-13 and iteration   4261
Wrote normal  dump number   37 at time  0.370038217128E-13 and iteration   4379
Wrote normal  dump number   38 at time  0.380009559814E-13 and iteration   4497
Wrote normal  dump number   39 at time  0.390065405404E-13 and iteration   4616
Wrote normal  dump number   40 at time  0.400036748089E-13 and iteration   4734
Wrote normal  dump number   41 at time  0.410008090775E-13 and iteration   4852
Wrote normal  dump number   42 at time  0.420063936365E-13 and iteration   4971
Wrote normal  dump number   43 at time  0.430035279051E-13 and iteration   5089
Wrote normal  dump number   44 at time  0.440006621737E-13 and iteration   5207
Wrote normal  dump number   45 at time  0.450062467326E-13 and iteration   5326
Wrote normal  dump number   46 at time  0.460033810012E-13 and iteration   5444
Wrote normal  dump number   47 at time  0.470005152698E-13 and iteration   5562
Wrote normal  dump number   48 at time  0.480060998288E-13 and iteration   5681
Wrote normal  dump number   49 at time  0.490032340974E-13 and iteration   5799
Wrote normal  dump number   50 at time  0.500003683660E-13 and iteration   5917
Wrote normal  dump number   51 at time  0.510059529249E-13 and iteration   6036
Wrote normal  dump number   52 at time  0.520030871935E-13 and iteration   6154
Wrote normal  dump number   53 at time  0.530002214621E-13 and iteration   6272
Wrote normal  dump number   54 at time  0.540058060211E-13 and iteration   6391
Wrote normal  dump number   55 at time  0.550029402897E-13 and iteration   6509
Wrote normal  dump number   56 at time  0.560000745583E-13 and iteration   6627
Wrote normal  dump number   57 at time  0.570056591172E-13 and iteration   6746
Wrote normal  dump number   58 at time  0.580027933858E-13 and iteration   6864
Wrote normal  dump number   59 at time  0.590083779448E-13 and iteration   6983
Wrote normal  dump number   60 at time  0.600055122134E-13 and iteration   7101
Wrote normal  dump number   61 at time  0.610026464820E-13 and iteration   7219
Wrote normal  dump number   62 at time  0.620082310410E-13 and iteration   7338
Wrote normal  dump number   63 at time  0.630053653095E-13 and iteration   7456
Wrote normal  dump number   64 at time  0.640024995781E-13 and iteration   7574
Wrote normal  dump number   65 at time  0.650080841371E-13 and iteration   7693
Wrote normal  dump number   66 at time  0.660052184057E-13 and iteration   7811
Wrote normal  dump number   67 at time  0.670023526743E-13 and iteration   7929
Wrote normal  dump number   68 at time  0.680079372333E-13 and iteration   8048
Wrote normal  dump number   69 at time  0.690050715018E-13 and iteration   8166
Wrote normal  dump number   70 at time  0.700022057704E-13 and iteration   8284
Wrote normal  dump number   71 at time  0.710077903294E-13 and iteration   8403
Wrote normal  dump number   72 at time  0.720049245980E-13 and iteration   8521
Wrote normal  dump number   73 at time  0.730020588666E-13 and iteration   8639
Wrote normal  dump number   74 at time  0.740076434256E-13 and iteration   8758
Wrote normal  dump number   75 at time  0.750047776941E-13 and iteration   8876
Wrote normal  dump number   76 at time  0.760019119627E-13 and iteration   8994
Wrote normal  dump number   77 at time  0.770074965217E-13 and iteration   9113
Wrote normal  dump number   78 at time  0.780046307903E-13 and iteration   9231
Wrote normal  dump number   79 at time  0.790017650589E-13 and iteration   9349
Wrote normal  dump number   80 at time  0.800073496179E-13 and iteration   9468
Wrote normal  dump number   81 at time  0.810044838864E-13 and iteration   9586
Wrote normal  dump number   82 at time  0.820016181550E-13 and iteration   9704
Wrote normal  dump number   83 at time  0.830072027140E-13 and iteration   9823
Wrote normal  dump number   84 at time  0.840043369826E-13 and iteration   9941
Wrote normal  dump number   85 at time  0.850014712512E-13 and iteration  10059
Wrote normal  dump number   86 at time  0.860070558102E-13 and iteration  10178
Wrote normal  dump number   87 at time  0.870041900787E-13 and iteration  10296
Wrote normal  dump number   88 at time  0.880013243473E-13 and iteration  10414
Wrote normal  dump number   89 at time  0.890069089063E-13 and iteration  10533
Wrote normal  dump number   90 at time  0.900040431749E-13 and iteration  10651
Wrote normal  dump number   91 at time  0.910011774435E-13 and iteration  10769
Wrote normal  dump number   92 at time  0.920067620025E-13 and iteration  10888
Wrote normal  dump number   93 at time  0.930038962710E-13 and iteration  11006
Wrote normal  dump number   94 at time  0.940010305396E-13 and iteration  11124
Wrote normal  dump number   95 at time  0.950066150986E-13 and iteration  11243
Wrote normal  dump number   96 at time  0.960037493672E-13 and iteration  11361
Wrote normal  dump number   97 at time  0.970008836358E-13 and iteration  11479
Wrote normal  dump number   98 at time  0.980064681948E-13 and iteration  11598
Wrote normal  dump number   99 at time  0.990036024633E-13 and iteration  11716
Wrote normal  dump number  100 at time  0.100000736732E-12 and iteration  11834
Wrote normal  dump number  101 at time  0.101006321291E-12 and iteration  11953
Wrote normal  dump number  102 at time  0.102003455559E-12 and iteration  12071
Wrote normal  dump number  103 at time  0.103000589828E-12 and iteration  12189
